2482
598
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (115, 11, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (55, 11, 3), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (113, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (44, 17, 1), (115, 11, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 14, 1), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (68, 25, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (55, 11, 3), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (80, 14, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (72, 23, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (64, 21, 1), (115, 11, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (55, 11, 3), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (104, 21, 3), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (115, 11, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (60, 19, 3), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (104, 21, 3), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 22, 0), (77, 23, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (44, 17, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (79, 17, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (104, 21, 3), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (80, 14, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (68, 25, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (44, 17, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 14, 1), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (115, 11, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (70, 21, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (115, 11, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (115, 11, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (38, 25, 1), (85, 18, 0), (67, 9, 2), (49, 22, 0), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (43, 12, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (59, 18, 0), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (44, 17, 1), (111, 24, 2), (112, 12, 3)]
[(45, 28, 2), (35, 9, 1), (39, 22, 2), (85, 18, 0), (67, 9, 2), (49, 21, 2), (81, 15, 2), (112, 22, 1), (30, 28, 1), (48, 10, 3), (64, 22, 1), (101, 27, 1), (31, 7, 3), (103, 9, 3), (89, 14, 2), (88, 12, 0), (94, 17, 1), (50, 14, 1), (111, 24, 2), (112, 12, 3)]
